style_id,category,price_level,true_state,week_idx,view_uv,detail_uv,tryon_uv,tryon_result_uv,want_uv,want_after_tryon_uv,confirm_direct_uv,confirm_detail_uv,confirm_after_tryon_uv,confirm_from_want_uv,total_confirm_uv,detail_rate,tryon_rate,want_rate,direct_confirm_rate,detail_confirm_rate,tryon_want_rate,tryon_confirm_rate,want_to_confirm_rate,total_confirm_rate,view_uv_growth,detail_uv_growth,tryon_uv_growth,want_uv_growth,total_confirm_uv_growth,confirm_after_tryon_uv_growth,detail_rate_pct,tryon_rate_pct,want_rate_pct,direct_confirm_rate_pct,detail_confirm_rate_pct,tryon_want_rate_pct,tryon_confirm_rate_pct,want_to_confirm_rate_pct,total_confirm_rate_pct,view_uv_growth_pct,detail_uv_growth_pct,tryon_uv_growth_pct,want_uv_growth_pct,total_confirm_uv_growth_pct,confirm_after_tryon_uv_growth_pct,hot_score,cold_risk_score,growth_score,label,label_3class,true_group,next_label,next_label_3class,next_true_group
S0001,rhinestone,low,Stable,0,1013,312,285,262,182,22,44,16,38,24,122,0.3079960513326752,0.2813425468904245,0.17966436327739388,0.04343534057255676,0.05128205128205128,0.08396946564885496,0.1450381679389313,0.13186813186813187,0.12043435340572557,1.0,1.0,1.0,1.0,1.0,1.0,0.7647058823529411,0.9411764705882353,0.7647058823529411,0.8823529411764706,0.8235294117647058,0.35294117647058826,0.8823529411764706,0.6470588235294118,0.8823529411764706,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.8205882352941176,0.17941176470588238,0.5294117647058824,Stable,Normal,Normal,HotUp,HotUp,Normal
S0001,rhinestone,low,Stable,1,1238,390,346,319,203,31,51,17,38,35,141,0.3150242326332795,0.27948303715670436,0.16397415185783523,0.04119547657512116,0.04358974358974359,0.09717868338557993,0.11912225705329153,0.1724137931034483,0.11389337641357028,1.2218934911242603,1.2492012779552715,1.2132867132867133,1.1147540983606556,1.1544715447154472,1.0,0.8235294117647058,0.8235294117647058,0.7058823529411765,0.8235294117647058,0.7647058823529411,0.47058823529411764,0.7647058823529411,0.7647058823529411,0.8823529411764706,1.0,0.8823529411764706,0.7647058823529411,0.5294117647058824,0.7647058823529411,0.4117647058823529,0.7823529411764705,0.21764705882352944,0.7705882352941177,HotUp,HotUp,Normal,Stable,Normal,Normal
S0001,rhinestone,low,Stable,2,1144,322,335,294,200,28,50,15,37,24,126,0.28146853146853146,0.2928321678321678,0.17482517482517482,0.043706293706293704,0.046583850931677016,0.09523809523809523,0.12585034013605442,0.12,0.11013986013986014,0.9241323648103309,0.8260869565217391,0.968299711815562,0.9852941176470589,0.8943661971830986,0.9743589743589743,0.7647058823529411,0.8235294117647058,0.7647058823529411,0.8235294117647058,0.7647058823529411,0.4117647058823529,0.8235294117647058,0.47058823529411764,0.8823529411764706,0.5294117647058824,0.29411764705882354,0.5294117647058824,0.5882352941176471,0.4117647058823529,0.47058823529411764,0.7529411764705882,0.24705882352941178,0.4705882352941177,Stable,Normal,Normal,Stable,Normal,Normal
S0001,rhinestone,low,Stable,3,1105,304,292,264,206,30,39,11,50,22,122,0.2751131221719457,0.2642533936651584,0.18642533936651584,0.03529411764705882,0.03618421052631579,0.11363636363636363,0.1893939393939394,0.10679611650485436,0.11040723981900452,0.965938864628821,0.9442724458204335,0.8720238095238095,1.0298507462686568,0.968503937007874,1.3421052631578947,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.8823529411764706,0.8235294117647058,0.47058823529411764,0.9411764705882353,0.5294117647058824,0.8823529411764706,0.47058823529411764,0.29411764705882354,0.29411764705882354,0.4117647058823529,0.4117647058823529,0.7647058823529411,0.7911764705882351,0.2088235294117647,0.3794117647058824,Stable,Normal,Normal,Stable,Normal,Normal
S0001,rhinestone,low,Stable,4,1082,309,270,238,185,18,42,19,29,27,117,0.2855822550831793,0.24953789279112754,0.1709796672828096,0.038817005545286505,0.061488673139158574,0.07563025210084033,0.12184873949579832,0.14594594594594595,0.10813308687615526,0.9792043399638336,1.0163934426229508,0.9249146757679181,0.8985507246376812,0.959349593495935,0.5882352941176471,0.7058823529411765,0.6470588235294118,0.6470588235294118,0.7647058823529411,0.8823529411764706,0.29411764705882354,0.7647058823529411,0.5882352941176471,0.8823529411764706,0.47058823529411764,0.47058823529411764,0.4117647058823529,0.35294117647058826,0.5294117647058824,0.29411764705882354,0.6941176470588235,0.30588235294117644,0.45294117647058824,Stable,Normal,Normal,Stable,Normal,Normal
S0001,rhinestone,low,Stable,5,1048,338,241,222,179,23,45,17,23,34,119,0.32251908396946566,0.2299618320610687,0.17080152671755724,0.042938931297709926,0.05029585798816568,0.1036036036036036,0.1036036036036036,0.18994413407821228,0.11354961832061068,0.9686057248384118,1.0935483870967742,0.8929889298892989,0.967741935483871,1.0169491525423728,0.8,0.8823529411764706,0.6470588235294118,0.7058823529411765,0.8823529411764706,0.8235294117647058,0.35294117647058826,0.8823529411764706,0.7647058823529411,0.8823529411764706,0.47058823529411764,0.7058823529411765,0.29411764705882354,0.35294117647058826,0.5882352941176471,0.29411764705882354,0.8029411764705883,0.19705882352941176,0.48235294117647065,Stable,Normal,Normal,Stable,Normal,Normal
S0001,rhinestone,low,Stable,6,1031,274,288,252,194,35,60,11,32,32,135,0.26576139670223087,0.2793404461687682,0.18816682832201745,0.058195926285160036,0.040145985401459854,0.1388888888888889,0.12698412698412698,0.16494845360824742,0.1309408341416101,0.9837940896091516,0.8112094395280236,1.1942148760330578,1.0833333333333333,1.1333333333333333,1.375,0.5882352941176471,0.8235294117647058,0.7647058823529411,0.8823529411764706,0.7647058823529411,0.47058823529411764,0.8823529411764706,0.7647058823529411,0.8823529411764706,0.47058823529411764,0.23529411764705882,0.9411764705882353,0.6470588235294118,0.5882352941176471,0.8823529411764706,0.7941176470588236,0.2058823529411765,0.6000000000000001,Stable,Normal,Normal,HotUp,HotUp,Normal
S0001,rhinestone,low,Stable,7,1147,324,297,278,221,30,59,15,47,34,155,0.28247602441150826,0.25893635571054924,0.1926765475152572,0.05143853530950305,0.046296296296296294,0.1079136690647482,0.16906474820143885,0.15384615384615385,0.13513513513513514,1.1124031007751938,1.1818181818181819,1.0311418685121108,1.1384615384615384,1.1470588235294117,1.4545454545454546,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.8823529411764706,0.8235294117647058,0.7058823529411765,0.8235294117647058,0.6470588235294118,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.29411764705882354,0.9411764705882353,0.7647058823529411,0.7058823529411765,0.7794117647058824,0.22058823529411764,0.7323529411764705,HotUp,HotUp,Normal,Stable,Normal,Normal
S0001,rhinestone,low,Stable,8,1248,328,356,330,220,33,61,12,39,31,143,0.26282051282051283,0.28525641025641024,0.1762820512820513,0.04887820512820513,0.036585365853658534,0.1,0.11818181818181818,0.1409090909090909,0.11458333333333333,1.0879790940766552,1.0123076923076924,1.1979865771812082,0.9954954954954955,0.9230769230769231,0.8333333333333334,0.5882352941176471,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.6470588235294118,0.47058823529411764,0.8235294117647058,0.7058823529411765,0.8823529411764706,0.8235294117647058,0.4117647058823529,0.8823529411764706,0.35294117647058826,0.35294117647058826,0.4117647058823529,0.7705882352941177,0.22941176470588237,0.538235294117647,Stable,Normal,Normal,Stable,Normal,Normal
S0001,rhinestone,low,Stable,9,1205,332,342,301,191,29,41,14,46,32,133,0.27551867219917014,0.2838174273858921,0.15850622406639003,0.03402489626556016,0.04216867469879518,0.09634551495016612,0.15282392026578073,0.16753926701570682,0.11037344398340249,0.9655724579663731,1.012158054711246,0.9607843137254902,0.8687782805429864,0.9305555555555556,1.175,0.6470588235294118,0.7647058823529411,0.7058823529411765,0.7647058823529411,0.8823529411764706,0.35294117647058826,0.8235294117647058,0.7647058823529411,0.8823529411764706,0.5294117647058824,0.5882352941176471,0.4117647058823529,0.17647058823529413,0.29411764705882354,0.6470588235294118,0.7529411764705882,0.2470588235294118,0.3735294117647059,Stable,Normal,Normal,Stable,Normal,Normal
